t,y
7.0438,15.7736
7.0452,15.7695
7.0466,15.7653
7.048,15.7611
7.0494,15.757
7.0508,15.7528
7.0522,15.7486
7.0536,15.7445
7.055,15.7403
7.0564,15.7361
7.0578,15.732
7.0592,15.7278
7.0606,15.7236
7.062,15.7195
7.0634,15.7153
7.0648,15.7111
7.0662,15.707
7.0676,15.7028
7.069,15.6986
7.0704,15.6944
7.0718,15.6903
7.0732,15.6861
7.0746,15.6819
7.076,15.6778
7.0774,15.6736
7.0788,15.6694
7.0802,15.6653
7.0816,15.6611
7.083,15.6569
7.0844,15.6528
7.0858,15.6486
7.0872,15.6444
7.0886,15.6403
7.09,15.6361
7.0914,15.6319
7.0928,15.6278
7.0942,15.6236
7.0956,15.6194
7.097,15.6153
7.0984,15.6111
7.0998,15.6069
7.1012,15.6028
7.1026,15.5986
7.104,15.5944
7.1054,15.5903
7.1068,15.5861
7.1082,15.5819
7.1096,15.5777
7.111,15.5736
7.1124,15.5694
7.1138,15.5652
7.1152,15.5611
7.1166,15.5569
7.118,15.5527
7.1194,15.5486
7.1208,15.5444
7.1222,15.5402
7.1236,15.5361
7.125,15.5319
7.1264,15.5277
7.1278,15.5236
7.1292,15.5194
7.1306,15.5152
7.132,15.5111
7.1334,15.5069
7.1348,15.5027
7.1362,15.4986
7.1376,15.4944
7.139,15.4902
7.1404,15.4861
7.1418,15.4819
7.1432,15.4777
7.1446,15.4736
7.146,15.4694
7.1474,15.4652
7.1488,15.4611
7.1502,15.4569
7.1516,15.4527
7.153,15.4485
7.1544,15.4444
7.1558,15.4402
7.1572,15.436
7.1586,15.4319
7.16,15.4277
7.1614,15.4235
7.1628,15.4194
7.1642,15.4152
7.1656,15.411
7.167,15.4069
7.1684,15.4027
7.1698,15.3985
7.1712,15.3944
7.1726,15.3902
7.174,15.386
7.1754,15.3819
7.1768,15.3777
7.1782,15.3735
7.1796,15.3694
7.181,15.3652
7.1824,15.361
7.1838,15.3569
7.1852,15.3527
7.1866,15.3485
7.188,15.3444
7.1894,15.3402
7.1908,15.336
7.1922,15.3319
7.1936,15.3277
7.195,15.3235
7.1964,15.3193
7.1978,15.3152
7.1992,15.311
7.2006,15.3068
7.202,15.3027
7.2034,15.2985
7.2048,15.2943
7.2062,15.2902
7.2076,15.286
7.209,15.2818
7.2104,15.2777
7.2118,15.2735
7.2132,15.2693
7.2146,15.2652
7.216,15.261
7.2174,15.2568
7.2188,15.2527
7.2202,15.2485
7.2216,15.2443
7.223,15.2402
7.2244,15.236
7.2258,15.2318
7.2272,15.2277
7.2286,15.2235
7.23,15.2193
7.2314,15.2152
7.2328,15.211
7.2342,15.2068
7.2356,15.2027
7.237,15.1985
7.2384,15.1943
7.2398,15.1901
7.2412,15.186
7.2426,15.1818
7.244,15.1776
7.2454,15.1735
7.2468,15.1693
7.2482,15.1651
7.2496,15.161
7.251,15.1568
7.2524,15.1526
7.2538,15.1485
7.2552,15.1443
7.2566,15.1401
7.258,15.136
7.2594,15.1318
7.2608,15.1276
7.2622,15.1235
7.2636,15.1193
7.265,15.1151
7.2664,15.111
7.2678,15.1068
7.2692,15.1026
7.2706,15.0985
7.272,15.0943
7.2734,15.0901
7.2748,15.086
7.2762,15.0818
7.2776,15.0776
7.279,15.0735
7.2804,15.0693
7.2818,15.0651
7.2832,15.0609
7.2846,15.0568
7.286,15.0526
7.2874,15.0484
7.2888,15.0443
7.2902,15.0401
7.2916,15.0359
7.293,15.0318
7.2944,15.0276
7.2958,15.0234
7.2972,15.0193
7.2986,15.0151
7.3,15.0109
7.3014,15.0068
7.3028,15.0026
7.3042,14.9984
7.3056,14.9943
7.307,14.9901
7.3084,14.9859
7.3098,14.9818
7.3112,14.9776
7.3126,14.9734
7.314,14.9693
7.3154,14.9651
7.3168,14.9609
7.3182,14.9568
7.3196,14.9526
7.321,14.9484
7.3224,14.9443
7.3238,14.9401
7.3252,14.9359
7.3266,14.9317
7.328,14.9276
7.3294,14.9234
7.3308,14.9192
7.3322,14.9151
7.3336,14.9109
7.335,14.9067
7.3364,14.9026
7.3378,14.8984
7.3392,14.8942
7.3406,14.8901
7.342,14.8859
7.3434,14.8817
7.3448,14.8776
7.3462,14.8734
7.3476,14.8692
7.349,14.8651
7.3504,14.8609
7.3518,14.8567
7.3532,14.8526
7.3546,14.8484
7.356,14.8442
7.3574,14.8401
7.3588,14.8359
7.3602,14.8317
7.3616,14.8276
7.363,14.8234
7.3644,14.8192
7.3658,14.8151
7.3672,14.8109
7.3686,14.8067
7.37,14.8025
7.3714,14.7984
7.3728,14.7942
7.3742,14.79
7.3756,14.7859
7.377,14.7817
7.3784,14.7775
7.3798,14.7734
7.3812,14.7692
7.3826,14.765
7.384,14.7609
7.3854,14.7567
7.3868,14.7525
7.3882,14.7484
7.3896,14.7442
7.391,14.74
7.3924,14.7359
7.3938,14.7317
7.3952,14.7275
7.3966,14.7234
7.398,14.7192
7.3994,14.715
7.4008,14.7109
7.4022,14.7067
7.4036,14.7025
7.405,14.6984
7.4064,14.6942
7.4078,14.69
7.4092,14.6859
7.4106,14.6817
7.412,14.6775
7.4134,14.6733
7.4148,14.6692
7.4162,14.665
7.4176,14.6608
7.419,14.6567
7.4204,14.6525
7.4218,14.6483
7.4232,14.6442
7.4246,14.64
7.426,14.6358
7.4274,14.6317
7.4288,14.6275
7.4302,14.6233
7.4316,14.6192
7.433,14.615
7.4344,14.6108
7.4358,14.6067
7.4372,14.6025
7.4386,14.5983
7.44,14.5942
7.4414,14.59
7.4428,14.5858
7.4442,14.5817
7.4456,14.5775
7.447,14.5733
7.4484,14.5692
7.4498,14.565
7.4512,14.5608
7.4526,14.5567
7.454,14.5525
7.4554,14.5483
7.4568,14.5441
7.4582,14.54
7.4596,14.5358
7.461,14.5316
7.4624,14.5275
7.4638,14.5233
7.4652,14.5191
7.4666,14.515
7.468,14.5108
7.4694,14.5066
7.4708,14.5025
7.4722,14.4983
7.4736,14.4941
7.475,14.49
7.4764,14.4858
7.4778,14.4816
7.4792,14.4775
7.4806,14.4733
7.482,14.4691
7.4834,14.465
7.4848,14.4608
7.4862,14.4566
7.4876,14.4525
7.489,14.4483
7.4904,14.4441
7.4918,14.44
7.4932,14.4358
7.4946,14.4316
7.496,14.4274
7.4974,14.4233
7.4988,14.4191
7.5002,14.4149
7.5016,14.4108
7.503,14.4066
7.5044,14.4024
7.5058,14.3983
7.5072,14.3941
7.5086,14.3899
7.51,14.3858
7.5114,14.3816
7.5128,14.3774
7.5142,14.3733
7.5156,14.3691
7.517,14.3649
7.5184,14.3608
7.5198,14.3566
7.5212,14.3524
7.5226,14.3483
7.524,14.3441
7.5254,14.3399
7.5268,14.3358
7.5282,14.3316
7.5296,14.3274
7.531,14.3233
7.5324,14.3191
7.5338,14.3149
7.5352,14.3108
7.5366,14.3066
7.538,14.3024
7.5394,14.2982
7.5408,14.2941
7.5422,14.2899
7.5436,14.2857
7.545,14.2816
7.5464,14.2774
7.5478,14.2732
7.5492,14.2691
7.5506,14.2649
7.552,14.2607
7.5534,14.2566
7.5548,14.2524
7.5562,14.2482
7.5576,14.2441
7.559,14.2399
7.5604,14.2357
7.5618,14.2316
7.5632,14.2274
7.5646,14.2232
7.566,14.2191
7.5674,14.2149
7.5688,14.2107
7.5702,14.2066
7.5716,14.2024
7.573,14.1982
7.5744,14.1941
7.5758,14.1899
7.5772,14.1857
7.5786,14.1816
7.58,14.1774
7.5814,14.1732
7.5828,14.169
7.5842,14.1649
7.5856,14.1607
7.587,14.1565
7.5884,14.1524
7.5898,14.1482
7.5912,14.144
7.5926,14.1399
7.594,14.1357
7.5954,14.1315
7.5968,14.1274
7.5982,14.1232
7.5996,14.119
7.601,14.1149
7.6024,14.1107
7.6038,14.1065
7.6052,14.1024
7.6066,14.0982
7.608,14.094
7.6094,14.0899
7.6108,14.0857
7.6122,14.0815
7.6136,14.0774
7.615,14.0732
7.6164,14.069
7.6178,14.0649
7.6192,14.0607
7.6206,14.0565
7.622,14.0524
7.6234,14.0482
7.6248,14.044
7.6262,14.0398
7.6276,14.0357
7.629,14.0315
7.6304,14.0273
7.6318,14.0232
7.6332,14.019
7.6346,14.0148
7.636,14.0107
7.6374,14.0065
7.6388,14.0023
7.6402,13.9982
7.6416,13.994
7.643,13.9898
7.6444,13.9857
7.6458,13.9815
7.6472,13.9773
7.6486,13.9732
7.65,13.969
7.6514,13.9648
7.6528,13.9607
7.6542,13.9565
7.6556,13.9523
7.657,13.9482
7.6584,13.944
7.6598,13.9398
7.6612,13.9357
7.6626,13.9315
7.664,13.9273
7.6654,13.9232
7.6668,13.919
7.6682,13.9148
7.6696,13.9106
7.671,13.9065
7.6724,13.9023
7.6738,13.8981
7.6752,13.894
7.6766,13.8898
7.678,13.8856
7.6794,13.8815
7.6808,13.8773
7.6822,13.8731
7.6836,13.869
7.685,13.8648
7.6864,13.8606
7.6878,13.8565
7.6892,13.8523
7.6906,13.8481
7.692,13.844
7.6934,13.8398
7.6948,13.8356
7.6962,13.8315
7.6976,13.8273
7.699,13.8231
7.7004,13.819
7.7018,13.8148
7.7032,13.8106
7.7046,13.8065
7.706,13.8023
7.7074,13.7981
7.7088,13.794
7.7102,13.7898
7.7116,13.7856
7.713,13.7814
7.7144,13.7773
7.7158,13.7731
7.7172,13.7689
7.7186,13.7648
7.72,13.7606
7.7214,13.7564
7.7228,13.7523
7.7242,13.7481
7.7256,13.7439
7.727,13.7398
7.7284,13.7356
7.7298,13.7314
7.7312,13.7273
7.7326,13.7231
7.734,13.7189
7.7354,13.7148
7.7368,13.7106
7.7382,13.7064
7.7396,13.7023
7.741,13.6981
7.7424,13.6939
7.7438,13.6898
7.7452,13.6856
7.7466,13.6814
7.748,13.6773
7.7494,13.6731
7.7508,13.6689
7.7522,13.6648
7.7536,13.6606
7.755,13.6564
7.7564,13.6522
7.7578,13.6481
7.7592,13.6439
7.7606,13.6397
7.762,13.6356
7.7634,13.6314
7.7648,13.6272
7.7662,13.6231
7.7676,13.6189
7.769,13.6147
7.7704,13.6106
7.7718,13.6064
7.7732,13.6022
7.7746,13.5981
7.776,13.5939
7.7774,13.5897
7.7788,13.5856
7.7802,13.5814
7.7816,13.5772
7.783,13.5731
7.7844,13.5689
7.7858,13.5647
7.7872,13.5606
7.7886,13.5564
7.79,13.5522
7.7914,13.5481
7.7928,13.5439
7.7942,13.5397
7.7956,13.5356
7.797,13.5314
7.7984,13.5272
7.7998,13.523
7.8012,13.5189
7.8026,13.5147
7.804,13.5105
7.8054,13.5064
7.8068,13.5022
7.8082,13.498
7.8096,13.4939
7.811,13.4897
7.8124,13.4855
7.8138,13.4814
7.8152,13.4772
7.8166,13.473
7.818,13.4689
7.8194,13.4647
7.8208,13.4605
7.8222,13.4564
7.8236,13.4522
7.825,13.448
7.8264,13.4439
7.8278,13.4397
7.8292,13.4355
7.8306,13.4314
7.832,13.4272
7.8334,13.423
7.8348,13.4189
7.8362,13.4147
7.8376,13.4105
7.839,13.4063
7.8404,13.4022
7.8418,13.398
7.8432,13.3938
7.8446,13.3897
7.846,13.3855
7.8474,13.3813
7.8488,13.3772
7.8502,13.373
7.8516,13.3688
7.853,13.3647
7.8544,13.3605
7.8558,13.3563
7.8572,13.3522
7.8586,13.348
7.86,13.3438
7.8614,13.3397
7.8628,13.3355
7.8642,13.3313
7.8656,13.3272
7.867,13.323
7.8684,13.3188
7.8698,13.3147
7.8712,13.3105
7.8726,13.3063
7.874,13.3022
7.8754,13.298
7.8768,13.2938
7.8782,13.2897
7.8796,13.2855
7.881,13.2813
7.8824,13.2771
7.8838,13.273
7.8852,13.2688
7.8866,13.2646
7.888,13.2605
7.8894,13.2563
7.8908,13.2521
7.8922,13.248
7.8936,13.2438
7.895,13.2396
7.8964,13.2355
7.8978,13.2313
7.8992,13.2271
7.9006,13.223
7.902,13.2188
7.9034,13.2146
7.9048,13.2105
7.9062,13.2063
7.9076,13.2021
7.909,13.198
7.9104,13.1938
7.9118,13.1896
7.9132,13.1855
7.9146,13.1813
7.916,13.1771
7.9174,13.173
7.9188,13.1688
7.9202,13.1646
7.9216,13.1605
7.923,13.1563
7.9244,13.1521
7.9258,13.1479
7.9272,13.1438
7.9286,13.1396
7.93,13.1354
7.9314,13.1313
7.9328,13.1271
7.9342,13.1229
7.9356,13.1188
7.937,13.1146
7.9384,13.1104
7.9398,13.1063
7.9412,13.1021
7.9426,13.0979
7.944,13.0938
7.9454,13.0896
7.9468,13.0854
7.9482,13.0813
7.9496,13.0771
7.951,13.0729
7.9524,13.0688
7.9538,13.0646
7.9552,13.0604
7.9566,13.0563
7.958,13.0521
7.9594,13.0479
7.9608,13.0438
7.9622,13.0396
7.9636,13.0354
7.965,13.0313
7.9664,13.0271
7.9678,13.0229
7.9692,13.0187
7.9706,13.0146
7.972,13.0104
7.9734,13.0062
7.9748,13.0021
7.9762,12.9979
7.9776,12.9937
7.979,12.9896
7.9804,12.9854
7.9818,12.9812
7.9832,12.9771
7.9846,12.9729
7.986,12.9687
7.9874,12.9646
7.9888,12.9604
7.9902,12.9562
7.9916,12.9521
7.993,12.9479
7.9944,12.9437
7.9958,12.9396
7.9972,12.9354
7.9986,12.9312
8,12.9271
8.0014,12.9229
8.0028,12.9187
8.0042,12.9146
8.0056,12.9104
8.007,12.9062
8.0084,12.9021
8.0098,12.8979
8.0112,12.8937
8.0126,12.8895
8.014,12.8854
8.0154,12.8812
8.0168,12.877
8.0182,12.8729
8.0196,12.8687
8.021,12.8645
8.0224,12.8604
8.0238,12.8562
8.0252,12.852
8.0266,12.8479
8.028,12.8437
8.0294,12.8395
8.0308,12.8354
8.0322,12.8312
8.0336,12.827
8.035,12.8229
8.0364,12.8187
8.0378,12.8145
8.0392,12.8104
8.0406,12.8062
8.042,12.802
8.0434,12.7979
8.0448,12.7937
8.0462,12.7895
8.0476,12.7854
8.049,12.7812
8.0504,12.777
8.0518,12.7729
8.0532,12.7687
8.0546,12.7645
8.056,12.7603
8.0574,12.7562
8.0588,12.752
8.0602,12.7478
8.0616,12.7437
8.063,12.7395
8.0644,12.7353
8.0658,12.7312
8.0672,12.727
8.0686,12.7228
8.07,12.7187
8.0714,12.7145
8.0728,12.7103
8.0742,12.7062
8.0756,12.702
8.077,12.6978
8.0784,12.6937
8.0798,12.6895
8.0812,12.6853
8.0826,12.6812
8.084,12.677
8.0854,12.6728
8.0868,12.6687
8.0882,12.6645
8.0896,12.6603
8.091,12.6562
8.0924,12.652
8.0938,12.6478
8.0952,12.6437
8.0966,12.6395
8.098,12.6353
8.0994,12.6311
8.1008,12.627
8.1022,12.6228
8.1036,12.6186
8.105,12.6145
8.1064,12.6103
8.1078,12.6061
8.1092,12.602
8.1106,12.5978
8.112,12.5936
8.1134,12.5895
8.1148,12.5853
8.1162,12.5811
8.1176,12.577
8.119,12.5728
8.1204,12.5686
8.1218,12.5645
8.1232,12.5603
8.1246,12.5561
8.126,12.552
8.1274,12.5478
8.1288,12.5436
8.1302,12.5395
8.1316,12.5353
8.133,12.5311
8.1344,12.527
8.1358,12.5228
8.1372,12.5186
8.1386,12.5145
8.14,12.5103
8.1414,12.5061
8.1428,12.5019
8.1442,12.4978
8.1456,12.4936
8.147,12.4894
8.1484,12.4853
8.1498,12.4811
8.1512,12.4769
8.1526,12.4728
8.154,12.4686
8.1554,12.4644
8.1568,12.4603
8.1582,12.4561
8.1596,12.4519
8.161,12.4478
8.1624,12.4436
8.1638,12.4394
8.1652,12.4353
8.1666,12.4311
8.168,12.4269
8.1694,12.4228
8.1708,12.4186
8.1722,12.4144
8.1736,12.4103
8.175,12.4061
8.1764,12.4019
8.1778,12.3978
8.1792,12.3936
8.1806,12.3894
8.182,12.3852
8.1834,12.3811
8.1848,12.3769
8.1862,12.3727
8.1876,12.3686
8.189,12.3644
8.1904,12.3602
8.1918,12.3561
8.1932,12.3519
8.1946,12.3477
8.196,12.3436
8.1974,12.3394
8.1988,12.3352
8.2002,12.3311
8.2016,12.3269
8.203,12.3227
8.2044,12.3186
8.2058,12.3144
8.2072,12.3102
8.2086,12.3061
8.21,12.3019
8.2114,12.2977
8.2128,12.2936
8.2142,12.2894
8.2156,12.2852
8.217,12.2811
8.2184,12.2769
8.2198,12.2727
8.2212,12.2686
8.2226,12.2644
8.224,12.2602
8.2254,12.256
8.2268,12.2519
8.2282,12.2477
8.2296,12.2435
8.231,12.2394
8.2324,12.2352
8.2338,12.231
8.2352,12.2269
8.2366,12.2227
8.238,12.2185
8.2394,12.2144
8.2408,12.2102
8.2422,12.206
8.2436,12.2019
8.245,12.1977
8.2464,12.1935
8.2478,12.1894
8.2492,12.1852
8.2506,12.181
8.252,12.1769
8.2534,12.1727
8.2548,12.1685
8.2562,12.1644
8.2576,12.1602
8.259,12.156
8.2604,12.1519
8.2618,12.1477
8.2632,12.1435
8.2646,12.1394
8.266,12.1352
8.2674,12.131
8.2688,12.1268
8.2702,12.1227
8.2716,12.1185
8.273,12.1143
8.2744,12.1102
8.2758,12.106
8.2772,12.1018
8.2786,12.0977
8.28,12.0935
8.2814,12.0893
8.2828,12.0852
8.2842,12.081
8.2856,12.0768
8.287,12.0727
8.2884,12.0685
8.2898,12.0643
8.2912,12.0602
8.2926,12.056
8.294,12.0518
8.2954,12.0477
8.2968,12.0435
8.2982,12.0393
8.2996,12.0352
8.301,12.031
8.3024,12.0268
8.3038,12.0227
8.3052,12.0185
8.3066,12.0143
8.308,12.0102
8.3094,12.006
8.3108,12.0018
8.3122,11.9976
8.3136,11.9935
8.315,11.9893
8.3164,11.9851
8.3178,11.981
8.3192,11.9768
8.3206,11.9726
8.322,11.9685
8.3234,11.9643
8.3248,11.9601
8.3262,11.956
8.3276,11.9518
8.329,11.9476
8.3304,11.9435
8.3318,11.9393
8.3332,11.9351
8.3346,11.931
8.336,11.9268
8.3374,11.9226
8.3388,11.9185
8.3402,11.9143
8.3416,11.9101
8.343,11.906
8.3444,11.9018
8.3458,11.8976
8.3472,11.8935
8.3486,11.8893
8.35,11.8851
8.3514,11.881
8.3528,11.8768
8.3542,11.8726
8.3556,11.8684
8.357,11.8643
8.3584,11.8601
8.3598,11.8559
8.3612,11.8518
8.3626,11.8476
8.364,11.8434
8.3654,11.8393
8.3668,11.8351
8.3682,11.8309
8.3696,11.8268
8.371,11.8226
8.3724,11.8184
8.3738,11.8143
8.3752,11.8101
8.3766,11.8059
8.378,11.8018
8.3794,11.7976
8.3808,11.7934
8.3822,11.7893
8.3836,11.7851
8.385,11.7809
8.3864,11.7768
8.3878,11.7726
8.3892,11.7684
8.3906,11.7643
8.392,11.7601
8.3934,11.7559
8.3948,11.7518
8.3962,11.7476
8.3976,11.7434
8.399,11.7392
8.4004,11.7351
8.4018,11.7309
8.4032,11.7267
8.4046,11.7226
8.406,11.7184
8.4074,11.7142
8.4088,11.7101
8.4102,11.7059
8.4116,11.7017
8.413,11.6976
8.4144,11.6934
8.4158,11.6892
8.4172,11.6851
8.4186,11.6809
8.42,11.6767
8.4214,11.6726
8.4228,11.6684
8.4242,11.6642
8.4256,11.6601
8.427,11.6559
8.4284,11.6517
8.4298,11.6476
8.4312,11.6434
8.4326,11.6392
8.434,11.6351
8.4354,11.6309
8.4368,11.6267
8.4382,11.6226
8.4396,11.6184
8.441,11.6142
8.4424,11.61
8.4438,11.6059
8.4452,11.6017
8.4466,11.5975
8.448,11.5934
8.4494,11.5892
8.4508,11.585
8.4522,11.5809
8.4536,11.5767
8.455,11.5725
8.4564,11.5684
8.4578,11.5642
8.4592,11.56
8.4606,11.5559
8.462,11.5517
8.4634,11.5475
8.4648,11.5434
8.4662,11.5392
8.4676,11.535
8.469,11.5309
8.4704,11.5267
8.4718,11.5225
8.4732,11.5184
8.4746,11.5142
8.476,11.51
8.4774,11.5059
8.4788,11.5017
8.4802,11.4975
8.4816,11.4934
8.483,11.4892
8.4844,11.485
8.4858,11.4808
8.4872,11.4767
8.4886,11.4725
8.49,11.4683
8.4914,11.4642
8.4928,11.46
8.4942,11.4558
8.4956,11.4517
8.497,11.4475
8.4984,11.4433
8.4998,11.4392
8.5012,11.435
8.5026,11.4308
8.504,11.4267
8.5054,11.4225
8.5068,11.4183
8.5082,11.4142
8.5096,11.41
8.511,11.4058
8.5124,11.4017
8.5138,11.3975
8.5152,11.3933
8.5166,11.3892
8.518,11.385
8.5194,11.3808
8.5208,11.3767
8.5222,11.3725
8.5236,11.3683
8.525,11.3641
8.5264,11.36
8.5278,11.3558
8.5292,11.3516
8.5306,11.3475
8.532,11.3433
8.5334,11.3391
8.5348,11.335
8.5362,11.3308
8.5376,11.3266
8.539,11.3225
8.5404,11.3183
8.5418,11.3141
8.5432,11.31
8.5446,11.3058
8.546,11.3016
8.5474,11.2975
8.5488,11.2933
8.5502,11.2891
8.5516,11.285
8.553,11.2808
8.5544,11.2766
8.5558,11.2725
8.5572,11.2683
8.5586,11.2641
8.56,11.26
8.5614,11.2558
8.5628,11.2516
8.5642,11.2475
8.5656,11.2433
8.567,11.2391
8.5684,11.2349
8.5698,11.2308
8.5712,11.2266
8.5726,11.2224
8.574,11.2183
8.5754,11.2141
8.5768,11.2099
8.5782,11.2058
8.5796,11.2016
8.581,11.1974
8.5824,11.1933
8.5838,11.1891
8.5852,11.1849
8.5866,11.1808
8.588,11.1766
8.5894,11.1724
8.5908,11.1683
8.5922,11.1641
8.5936,11.1599
8.595,11.1558
8.5964,11.1516
8.5978,11.1474
8.5992,11.1433
8.6006,11.1391
8.602,11.1349
8.6034,11.1308
8.6048,11.1266
8.6062,11.1224
8.6076,11.1183
8.609,11.1141
8.6104,11.1099
8.6118,11.1057
8.6132,11.1016
8.6146,11.0974
8.616,11.0932
8.6174,11.0891
8.6188,11.0849
8.6202,11.0807
8.6216,11.0766
8.623,11.0724
8.6244,11.0682
8.6258,11.0641
8.6272,11.0599
8.6286,11.0557
8.63,11.0516
8.6314,11.0474
8.6328,11.0432
8.6342,11.0391
8.6356,11.0349
8.637,11.0307
8.6384,11.0266
8.6398,11.0224
8.6412,11.0182
8.6426,11.0141
8.644,11.0099
8.6454,11.0057
8.6468,11.0016
8.6482,10.9974
8.6496,10.9932
8.651,10.9891
8.6524,10.9849
8.6538,10.9807
8.6552,10.9765
8.6566,10.9724
8.658,10.9682
8.6594,10.964
8.6608,10.9599
8.6622,10.9557
8.6636,10.9515
8.665,10.9474
8.6664,10.9432
8.6678,10.939
8.6692,10.9349
8.6706,10.9307
8.672,10.9265
8.6734,10.9224
8.6748,10.9182
8.6762,10.914
8.6776,10.9099
8.679,10.9057
8.6804,10.9015
8.6818,10.8974
8.6832,10.8932
8.6846,10.889
8.686,10.8849
8.6874,10.8807
8.6888,10.8765
8.6902,10.8724
8.6916,10.8682
8.693,10.864
8.6944,10.8599
8.6958,10.8557
8.6972,10.8515
8.6986,10.8473
8.7,10.8432
8.7014,10.839
8.7028,10.8348
8.7042,10.8307
8.7056,10.8265
8.707,10.8223
8.7084,10.8182
8.7098,10.814
8.7112,10.8098
8.7126,10.8057
8.714,10.8015
8.7154,10.7973
8.7168,10.7932
8.7182,10.789
8.7196,10.7848
8.721,10.7807
8.7224,10.7765
8.7238,10.7723
8.7252,10.7682
8.7266,10.764
8.728,10.7598
8.7294,10.7557
8.7308,10.7515
8.7322,10.7473
8.7336,10.7432
8.735,10.739
8.7364,10.7348
8.7378,10.7307
8.7392,10.7265
8.7406,10.7223
8.742,10.7181
8.7434,10.714
8.7448,10.7098
8.7462,10.7056
8.7476,10.7015
8.749,10.6973
8.7504,10.6931
8.7518,10.689
8.7532,10.6848
8.7546,10.6806
8.756,10.6765
8.7574,10.6723
8.7588,10.6681
8.7602,10.664
8.7616,10.6598
8.763,10.6556
8.7644,10.6515
8.7658,10.6473
8.7672,10.6431
8.7686,10.639
8.77,10.6348
8.7714,10.6306
8.7728,10.6265
8.7742,10.6223
8.7756,10.6181
8.777,10.614
8.7784,10.6098
8.7798,10.6056
8.7812,10.6015
8.7826,10.5973
8.784,10.5931
8.7854,10.5889
8.7868,10.5848
8.7882,10.5806
8.7896,10.5764
8.791,10.5723
8.7924,10.5681
8.7938,10.5639
8.7952,10.5598
8.7966,10.5556
8.798,10.5514
8.7994,10.5473
8.8008,10.5431
8.8022,10.5389
8.8036,10.5348
8.805,10.5306
8.8064,10.5264
8.8078,10.5223
8.8092,10.5181
8.8106,10.5139
8.812,10.5098
8.8134,10.5056
8.8148,10.5014
8.8162,10.4973
8.8176,10.4931
8.819,10.4889
8.8204,10.4848
8.8218,10.4806
8.8232,10.4764
8.8246,10.4723
8.826,10.4681
8.8274,10.4639
8.8288,10.4597
8.8302,10.4556
8.8316,10.4514
8.833,10.4472
8.8344,10.4431
8.8358,10.4389
8.8372,10.4347
8.8386,10.4306
8.84,10.4264
8.8414,10.4222
8.8428,10.4181
8.8442,10.4139
8.8456,10.4097
8.847,10.4056
8.8484,10.4014
8.8498,10.3972
8.8512,10.3931
8.8526,10.3889
8.854,10.3847
8.8554,10.3806
8.8568,10.3764
8.8582,10.3722
8.8596,10.3681
8.861,10.3639
8.8624,10.3597
8.8638,10.3556
8.8652,10.3514
8.8666,10.3472
8.868,10.343
8.8694,10.3389
8.8708,10.3347
8.8722,10.3305
8.8736,10.3264
8.875,10.3222
8.8764,10.318
8.8778,10.3139
8.8792,10.3097
8.8806,10.3055
8.882,10.3014
8.8834,10.2972
8.8848,10.293
8.8862,10.2889
8.8876,10.2847
8.889,10.2805
8.8904,10.2764
8.8918,10.2722
8.8932,10.268
8.8946,10.2639
8.896,10.2597
8.8974,10.2555
8.8988,10.2514
8.9002,10.2472
8.9016,10.243
8.903,10.2389
8.9044,10.2347
8.9058,10.2305
8.9072,10.2264
8.9086,10.2222
8.91,10.218
8.9114,10.2138
8.9128,10.2097
8.9142,10.2055
8.9156,10.2013
8.917,10.1972
8.9184,10.193
8.9198,10.1888
8.9212,10.1847
8.9226,10.1805
8.924,10.1763
8.9254,10.1722
8.9268,10.168
8.9282,10.1638
8.9296,10.1597
8.931,10.1555
8.9324,10.1513
8.9338,10.1472
8.9352,10.143
8.9366,10.1388
8.938,10.1347
8.9394,10.1305
8.9408,10.1263
8.9422,10.1222
8.9436,10.118
8.945,10.1138
8.9464,10.1097
8.9478,10.1055
8.9492,10.1013
8.9506,10.0972
8.952,10.093
8.9534,10.0888
8.9548,10.0846
8.9562,10.0805
8.9576,10.0763
8.959,10.0721
8.9604,10.068
8.9618,10.0638
8.9632,10.0596
8.9646,10.0555
8.966,10.0513
8.9674,10.0471
8.9688,10.043
8.9702,10.0388
8.9716,10.0346
8.973,10.0305
8.9744,10.0263
8.9758,10.0221
8.9772,10.018
8.9786,10.0138
8.98,10.0096
8.9814,10.0055
8.9828,10.0013
8.9842,9.99713
8.9856,9.99296
8.987,9.98879
8.9884,9.98462
8.9898,9.98046
8.9912,9.97629
8.9926,9.97212
8.994,9.96795
8.9954,9.96378
8.9968,9.95962
8.9982,9.95545
8.9996,9.95128
9.001,9.94711
9.0024,9.94295
9.0038,9.93878
9.0052,9.93461
9.0066,9.93044
9.008,9.92627
9.0094,9.92211
9.0108,9.91794
9.0122,9.91377
9.0136,9.9096
9.015,9.90544
9.0164,9.90127
9.0178,9.8971
9.0192,9.89293
9.0206,9.88876
9.022,9.8846
9.0234,9.88043
9.0248,9.87626
9.0262,9.87209
9.0276,9.86793
9.029,9.86376
9.0304,9.85959
9.0318,9.85542
9.0332,9.85125
9.0346,9.84709
9.036,9.84292
9.0374,9.83875
9.0388,9.83458
9.0402,9.83042
9.0416,9.82625
9.043,9.82208
9.0444,9.81791
9.0458,9.81375
9.0472,9.80958
9.0486,9.80541
9.05,9.80124
9.0514,9.79707
9.0528,9.79291
9.0542,9.78874
9.0556,9.78457
9.057,9.7804
9.0584,9.77624
9.0598,9.77207
9.0612,9.7679
